id logtype campaign_id userid
6221539000537055419 0 1411510 0
6221538996260241495 0 0 6221536393445439495
6221539000490000571 0 0 0
6221539000520736891 0 0 0
6221539000496489024 2 1450786 6181286532648927424
6221539000502714944 0 0 6181286532648927424
6221539000488952015 2 1450786 18321888235
6221539000496357583 0 0 18321888235
6221539000530436303 0 1404996 18321888235
6221539000545968704 0 352777 6221538893155795520
6221539000489279737 0 0 0
6221539000543150656 0 1450786 6181286532648927424
6221539000495505657 0 0 6172601674973905053
6221539000519426624 2 1450786 6181286532648927424
6221539000491573335 2 1450768 6221536393445439495
6221539000501076155 2 1450768 0
6221539000506384591 2 1450786 18321888235
6221539000502387264 0 38648 0
6221539004790800633 0 1404996 6005826862209958876
6221539004783853817 2 1450768 5917962040472240470
6221539004778414656 2 1450768 7297529381
6221539004784640249 0 1477094 5917962040472240470
6221539004784050752 0 1477094 7297529381
6221539004811575872 0 1411510 7297529381
6221539000499437817 0 0 6005826862209958876
6221539004779659513 0 0 6143126066033131607
6221539004786475257 0 0 5917962040472240470
6221539004791652928 0 0 7297529381
6221539004835299415 0 1450768 6221536393445439495
6221539004836151483 0 1450768 0
6221539004823306816 2 1477821 6221440826126631487
6221539004830122560 0 1477821 6221440826126631487
6221539004785033792 0 352777 17147233205
6221539004812165696 0 0 6181286532648927424
6221539004830515776 0 0 6181286532648927424
6221539004779200761 0 1398860 6005826862209958876
6221539004787917049 2 1450768 5917962040472240470
6221539004796174912 2 1450768 7297529381
6221539004801286267 0 38648 0
6221539009108050077 2 1450768 5965175748367876179
6221539009117552797 0 1477094 5965175748367876179
6221539009076003065 0 1411510 5917962040472240470
6221539009106935965 0 0 6012253992997028828
6221539009123975325 0 0 5965175748367876179
6221539009122402880 0 1450768 7297529381
6221539009077117120 0 352777 6221533447125270720
6221539009076855359 0 352777 6220270954339237943
6221539009099464791 0 352777 6218764241182196697
6221539009075151097 0 0 0
6221539009085243641 0 0 6172601674973905053
6221539009079935552 0 0 6221440826126631487
6221539009072922873 0 38648 6143126066033131607
6221539013405246015 2 1450768 6218613792775012559
6221539013411012800 2 1450768 6216348420848943162
6221539013416256063 0 1477094 6218613792775012559
6221539013390696605 0 1411510 5965175748367876179
6221539013402689659 0 0 6144631885857030268
6221539009091862777 0 1450768 5917962040472240470
6221539013412913239 0 352777 6218764241182196697
6221539013395349696 0 0 6154304169394176187
6221539009128300701 2 1450768 5965175748367876179
6221539017664823488 0 1477094 6216348420848943162
6221539017682453055 0 1411510 6218613792775012559
6221539013423661631 0 0 6218613792775012559
6221539017677537472 0 0 6216348420848943162
6221539017697460381 0 1450768 5965175748367876179
6221539013426610751 2 1450768 6218613792775012559
6221539017685205184 2 1450768 6216348420848943162
6221539017686646907 0 38648 6144631885857030268
6221539021967065337 2 1396020 6147160878592426191
6221539021981352511 0 1477094 6147160878592426191
6221539021966082240 0 1411510 6216348420848943162
6221539021962740287 0 1450768 6218613792775012559
6221539021994066043 2 1450786 6221174598314164431
6221539021995311227 2 1450786 6207096056259999748
6221539021998719099 0 0 6221174598314164431
6221539021999702139 0 0 6207096056259999748
6221539022001340992 0 352777 6221538893155795520
6221539022004748411 0 0 6207096056259999748
6221539022009204859 0 0 6221174598314164431
6221539026259345657 0 1404996 6147160878592426191
6221539026253578489 0 0 6208433290034411530
6221539026253971705 0 0 6147160878592426191
6221539026304565440 0 1450768 6216348420848943162
6221539026297422016 2 1477821 6135955931662319650
6221539026289361472 0 352777 17147233205
6221539026292179101 0 352777 5907542776231297292
6221539026297094719 0 352777 6189533896346763319
6221539026258886905 0 0 6172601674973905053
6221539026255216889 0 1398860 6147160878592426191
6221539026284511355 0 0 6207096056259999748
6221539026301681821 0 38648 6012253992997028828
6221539030589898909 2 1450768 6179007464065336285
6221539030559949049 0 0 6093098780890628129
6221539026322915415 2 1477821 6134375538315953113
6221539030579675223 0 1477821 6134375538315953113
6221539030549004480 0 1477821 6135955931662319650
6221539030573252795 0 352777 0
6221539030587080791 0 1245286 6134375538315953113
6221539030569189568 0 1413708 6135955931662319650
6221539030581117051 0 1404447 6221174598314164431
6221539034844430493 0 1477094 6179007464065336285
6221539034877198493 0 0 6179007464065336285
6221539034881589440 0 83359 6135955931662319650
6221539030614605911 0 1404996 6134375538315953113
6221539034865729623 0 0 6134375538315953113
6221539034859241721 0 0 6172601674973905053
6221539034882310231 0 0 6134375538315953113
6221539034885128349 2 1450768 6179007464065336285
6221539039170330781 0 1411510 6179007464065336285
6221539039190778013 0 352777 6138965776034235337
6221539039199363259 2 1450768 6221536968974006289
6221539043434365115 0 1477094 6221536968974006289
6221539043454484667 0 1411510 6221536968974006289
6221539043438952635 0 0 6221536968974006289
6221539043474604219 0 1450768 6221536968974006289
6221539043477291131 2 1450786 20131379942
6221539043484893307 0 0 20131379942
6221539043476111935 0 352777 6221531883752128705
6221539043441377467 2 1450768 6221536968974006289
6221539043473818176 0 0 6134676894693654735
6221539039158468857 0 38648 6093098780890628129
6221539043435020537 0 38648 21986490043
6221539043451404537 0 38648 6208433290034411530
6221539047736803451 2 1396020 6178104846629863618
6221539047752007767 2 1396020 5952011793875927489
6221539047767081117 0 1450768 6179007464065336285
6221539047746896064 0 352777 6221533447125270720
6221539047772782784 0 352777 6177947530567680193
6221539047783596155 0 1450786 20131379942
6221539047728545915 2 1450786 20131379942
6221539047733461149 0 0 0
6221539052033737280 2 1396020 6040009592085480414
6221539052062376511 2 1450768 22726993812
6221539052046647419 0 0 0
6221539052041076985 2 1450786 6219190293327312916
6221539052049531037 2 1450786 5915987317582266681
6221539052054053021 0 0 5915987317582266681
6221539052055298623 0 352777 6220270954339237943
6221539052063424669 0 0 5915987317582266681
6221539056321954041 2 1396020 6096033656594890947
6221539052092391511 0 1396020 5952011793875927489
6221539056318218363 0 1477094 6040009592085480414
6221539052083544271 0 1477094 6096033656594890947
6221539056322544191 0 1477094 22726993812
6221539056339058937 0 0 6096033656594890947
6221539056327458903 0 0 5952011793875927489
6221539056326017231 0 0 6003547364145299542
6221539056334602815 0 0 22726993812
6221539056344236608 0 0 6040009592085480414
6221539056321757433 0 0 6219190293327312916
6221539056338731131 0 0 20131379942
6221539056342204503 0 1398860 5952011793875927489
6221539056358654528 0 1398860 6040009592085480414
6221539056341615167 2 1450768 22726993812
6221539060622098681 0 1404996 6096033656594890947
6221539060629242432 0 1404996 6040009592085480414
6221539060634550847 0 1411510 22726993812
6221539060653686991 0 0 0
6221539060623474880 0 352777 6221533447125270720
6221539056342532345 0 1398860 6096033656594890947
6221539060630356175 0 38648 6003547364145299542
6221539060627538043 0 38648 0
6221539064959074391 0 1451641 5952011793875927489
6221539064939872443 2 1450768 6136234885505614070
6221539064945574075 0 1477094 6136234885505614070
6221539064937316475 0 0 0
6221539064950423739 0 0 6136234885505614070
6221539064957370525 0 352777 6150474853855527107
6221539064908546297 0 0 6219190293327312916
6221539064954224827 2 1450768 6136234885505614070
6221539064916738255 0 38648 0
6221539069239754939 0 1411510 6136234885505614070
6221539069259481175 0 0 6182255322632684501
6221539069277962327 2 1477821 6186111421583262680
6221539069213934144 0 352777 17147233205
6221539069230448763 0 0 22555723087
6221539069253648507 0 0 20131379942
6221539069206528249 0 0 6219190293327312916
6221539069208821883 0 38648 0
6221539073539768527 0 1477094 6178104846629863618
6221539073526202555 2 1450768 6219612930991781893
6221539073529938107 0 1477094 6219612930991781893
6221539073555038395 0 1411510 6219612930991781893
6221539073517486203 0 0 6066383053513884625
6221539073529610363 0 0 6213215444070367290
6221539073532756155 0 0 6219612930991781893
6221539073537540303 0 0 6184402716089385167
6221539073497039423 0 1450768 22726993812
6221539073520697536 2 1450786 0
6221539073542062237 2 1450786 0
6221539073508835415 0 1477821 6186111421583262680
6221539073527775424 0 0 0
6221539073548681373 0 0 0
6221539073521942715 0 352777 6023142542546108428
6221539073536295104 0 0 0
6221539073540489403 2 1450768 6219612930991781893
6221539077817827515 0 1450768 6219612930991781893
6221539077824970939 0 1450768 6136234885505614070
6221539077798232151 2 1477821 5939033437780705620
6221539077811994711 0 1477821 5939033437780705620
6221539077822021824 0 352777 5946565925663605078
6221539073555169437 0 0 0
6221539077806358615 0 0 6186111421583262680
6221539077825757271 0 1245286 5939033437780705620
6221539077819727995 0 38648 6213215444070367290
6221539082102177879 0 1404996 5939033437780705620
6221539082135470287 0 0 18000912294
6221539082123411663 0 38648 6184402716089385167
6221539082135797847 0 38648 6182255322632684501
6221539082124853823 0 38648 6185415125797766104
6221539086414577787 0 0 6178104846629863618
6221539086393147584 2 1450786 5820007580363522428
6221539086402454079 2 1450786 6058453809454514425
6221539086398718144 0 0 5820007580363522428
6221539086413922879 0 0 6058453809454514425
6221539086392230045 0 352777 5907542776231297292
6221539086404550848 2 1450786 5820007580363522428
6221539086435222079 2 1450786 6058453809454514425
6221539090730844352 2 1396020 24234791112
6221539090689622139 2 1477821 0
6221539090721800315 0 1477821 0
6221539090690605248 0 1450786 5820007580363522428
6221539090717278400 0 0 5820007580363522428
6221539090720489595 0 1398860 6178104846629863618
6221539090679595131 0 38648 6066383053513884625
6221539094995862079 2 1450768 6044470723081602008
6221539095001301567 0 1477094 6044470723081602008
6221539095006347839 0 0 6044470723081602008
6221539095009559103 2 1450768 6044470723081602008
6221539095022862528 0 352777 6137964713646555193
6221539094999269951 0 1450786 6058453809454514425
6221539094973186240 0 0 5820007580363522428
6221539094990553211 0 1413708 0
6221539099314291264 2 1450768 6221532291748660180
6221539099319861824 0 1477094 6221532291748660180
6221539099321958975 0 352777 6220270954339237943
6221539099302166615 0 0 6186111421583262680
6221539103583764687 2 1450768 6063727741531455545
6221539103600410831 0 1477094 6063727741531455545
6221539103589990976 0 1411510 6221532291748660180
6221539099327005248 0 0 6221532291748660180
6221539103578980539 0 0 5924965633187905877
6221539103597920832 0 0 0
6221539103619940559 0 0 6063727741531455545
6221539103615812160 0 1450768 6221532291748660180
6221539103616467067 0 1404996 0
6221539103565873727 0 352777 6136605128854406089
6221539103565087296 2 1450768 6221532291748660180
6221539107897409743 2 1450768 6214308169639198809
6221539107901014223 0 1477094 6214308169639198809
6221539107903373504 0 0 6070271892999241851
6221539107878338752 0 352777 5946565925663605078
6221539107904422463 0 352777 6189533896346763319
6221539107916152919 0 0 22787355823
6221539107863265367 0 0 0
6221539107920806463 0 0 6058453809454514425
6221539107861496015 2 1450768 6063727741531455545
6221539107864903887 0 38648 5924965633187905877
6221539112158691535 0 1411510 6063727741531455545
6221539112204828879 0 1411510 6214308169639198809
6221539112154104015 0 0 6214308169639198809
6221539112161771643 0 0 5946913543136739776
6221539112178942075 0 0 6080862805610070993
6221539112206074432 0 352777 6221538893155795520
6221539112204894783 0 0 6058453809454514425
6221539112157184207 2 1450768 6214308169639198809
6221539112205550144 0 38648 0
6221539116499009623 2 1396020 5989194631431389376
6221539116469387840 0 0 6127666679156637719
6221539116497240271 0 1450768 6214308169639198809
6221539116470829632 2 1477821 6221440826126631487
6221539116479480384 0 1477821 6221440826126631487
6221539116479283776 0 352777 6135036830139809853
6221539116461392121 0 0 18000912294
6221539120742990011 0 1477094 24234791112
6221539120760357439 0 1477094 5989194631431389376
6221539120777199808 2 1450768 6036341526804299963
6221539120782770368 0 1477094 6036341526804299963
6221539120764682327 0 0 5989194631431389376
6221539120791617728 0 0 6036341526804299963
6221539120748691663 0 1450768 6063727741531455545
6221539120754065600 2 1477821 0
6221539120758522048 0 1477821 0
6221539120778313920 0 1404996 0
6221539120747184251 0 352777 6165516366223704121
6221539120785719872 0 352777 6221538893155795520
6221539116511592655 0 0 0
6221539120775102551 0 1398860 5989194631431389376
6221539120762519744 0 1413708 0
6221539116505891008 0 38648 6070271892999241851
6221539120763634240 0 38648 6127666679156637719
6221539120809902167 0 1404996 5989194631431389376
6221539125086388416 0 0 24234791112
6221539120798040221 0 352777 5907542776231297292
6221539125039530071 0 352777 6218764241182196697
6221539125050736832 2 1450768 6036341526804299963
6221539129378996311 2 1450768 0
6221539129392234583 0 1477094 0
6221539129355403456 0 1411510 6036341526804299963
6221539129360711887 2 1477821 18321888235
6221539129369034959 0 1477821 18321888235
6221539125093400768 0 352777 6218936520884617585
6221539129361760343 0 352777 5993156584131986392
6221539129376047227 0 352777 6107260572259385433
6221539129381093583 0 0 18321888235
6221539129348980928 0 1398860 24234791112
6221539129397018711 0 0 0
6221539129388302543 0 0 6206135572726088662
6221539133636018263 2 1450768 0
6221539133670949051 2 1450786 6221536006897006596
6221539133678747835 0 0 6221536006897006596
6221539133672980672 0 352777 6218936520884617585
6221539133668393083 0 38648 5946913543136739776
6221539133680779456 0 1404996 24234791112
6221539133681959099 2 1450768 6033276058328236090
6221539137936097467 0 1477094 6033276058328236090
6221539137949532347 0 0 6033276058328236090
6221539133681107136 0 352777 6177947530567680193
6221539137924628687 0 352777 0
6221539137963950656 0 352777 6135036830139809853
6221539137972011195 0 0 6221536006897006596
6221539137961328827 2 1450768 6033276058328236090
6221539137945665743 0 1404447 18321888235
6221539142242598999 2 1450768 6153608457699459159
6221539142265471063 0 1477094 6153608457699459159
6221539142224380091 0 1411510 6033276058328236090
6221539142284214359 0 0 6153608457699459159
6221539142233292992 0 1450768 6036341526804299963
6221539142250201280 0 352777 5946565925663605078
6221539146531012695 2 1396020 6160659651540549819
6221539146543202491 0 1450768 6033276058328236090
6221539146549821647 0 352777 0
6221539146554147391 0 352777 6136605128854406089
6221539146559193663 0 0 0
6221539146526949463 2 1450768 6153608457699459159
6221539146551066747 0 38648 6080862805610070993
6221539150851997903 2 1396020 6221538549511157778
6221539150810972735 0 1477094 6160659651540549819
6221539150814118137 2 1450768 0
6221539150820672063 2 1450768 6044470723081602008
6221539150815494393 0 1477094 0
6221539150823883327 0 1477094 6044470723081602008
6221539150815821911 0 1411510 6153608457699459159
6221539150808220223 0 0 6164409600377422011
6221539150808613439 0 0 6213985462978017290
6221539150817984761 0 0 0
6221539150825652799 0 0 6044470723081602008
6221539150850097239 0 0 6160659651540549819
6221539150830567999 2 1450768 6044470723081602008
6221539150808612951 0 0 22787355823
6221539150825390237 0 0 0
6221539150867923031 0 1398860 6160659651540549819
6221539150818246905 2 1450768 0
6221539155131760763 0 1477094 6221538549511157778
6221539155102793977 0 1411510 0
6221539155107578431 0 0 5773939795493192033
6221539155138052303 0 0 6221538549511157778
6221539155140935872 0 352777 6221533447125270720
6221539155143229647 0 1398860 6221538549511157778
6221539159439704639 2 1396020 18141335265
6221539159471358039 2 1396020 5987653167663415322
6221539155162235087 0 1404996 6221538549511157778
6221539159420108887 0 1404996 6160659651540549819
6221539159408246976 2 1450768 6186298669280920573
6221539159437475963 2 1450768 6209853940665484248
6221539159409688768 0 1477094 6186298669280920573
6221539159414079680 0 0 6186298669280920573
6221539159454449871 0 0 6217979829806629071
6221539159417028857 0 1450768 0
6221539159422861888 2 1450786 6221440826126631487
6221539159429349952 0 0 6221440826126631487
6221539159400317085 0 352777 5907542776231297292
6221539159443309120 0 0 6221440826126631487
6221539159429612095 0 38648 6164409600377422011
6221539163704983801 2 1396020 23358861965
6221539163754922071 2 1396020 6221513694542495839
6221539163738407035 2 1396020 6169550568854257821
6221539163701248157 0 1477094 18141335265
6221539163750858839 0 1477094 16644843958
6221539163694694523 0 1477094 6209853940665484248
6221539163711537727 0 0 18141335265
6221539163714158715 0 0 6209853940665484248
6221539163736375383 0 1450768 6153608457699459159
6221539163717304895 0 1398860 18141335265
6221539163726807163 2 1450768 6209853940665484248
6221539163717698111 0 38648 5773939795493192033
6221539167993921743 0 1477094 6221513694542495839
6221539168031015487 0 1404996 18141335265
6221539168016597079 0 0 6221513694542495839
6221539168031342784 0 352777 6221533447125270720
6221539168027148375 0 1398860 6221513694542495839
6221539167998050491 0 1404447 6221536006897006596
6221539167991235135 0 38648 6213985462978017290
6221539172290003136 0 1477094 6169550568854257821
6221539172312219735 0 1289896 6221513694542495839
6221539172286398587 0 1411510 6209853940665484248
6221539172297277563 0 0 6169550568854257821
6221539172321002047 0 0 0
6221539172326376000 0 0 6127666679156637719
6221539172289151163 2 1450786 6220428523809341627
6221539172294525115 0 0 6220428523809341627
6221539172306845819 0 1398860 6169550568854257821
6221539172301930683 2 1450786 6220428523809341627
6221539172298981583 0 38648 6217979829806629071
6221539176588247163 0 1477094 23358861965
6221539176595849339 0 1451641 6169550568854257821
6221539176592572608 2 1450768 6125320686403191758
6221539176608694847 2 1450768 6044470723081602008
6221539176605548736 0 1477094 6125320686403191758
6221539176614920767 0 1477094 6044470723081602008
6221539176594211391 0 0 0
6221539176614527552 0 0 0
6221539176616690239 0 0 6044470723081602008
6221539176626258043 0 1450768 6209853940665484248
6221539176594079931 0 1450786 6220428523809341627
6221539176632025275 0 0 6220428523809341627
6221539176594801216 0 38648 6127666679156637719
6221539180873187535 0 1477094 5987653167663415322
6221539180909756608 0 1411510 6125320686403191758
6221539180878037241 0 0 23358861965
6221539176632156352 0 0 6125320686403191758
6221539180895993943 0 0 5987653167663415322
6221539180900057211 0 0 5935638124411814229
6221539180899467839 0 352777 6189533896346763319
6221539180931514560 0 352777 6221536737050690512
6221539180921290939 0 0 6220428523809341627
6221539180881314041 0 1398860 23358861965
6221539180914933847 0 1398860 5987653167663415322
6221539180877578432 2 1450768 6125320686403191758
6221539180909101632 0 38648 0
6221539180913361471 0 38648 0
6221539185188930112 0 1477094 6221372540473573952
6221539185178902777 0 1289896 23358861965
6221539185213505623 0 1451641 5987653167663415322
6221539185198563520 0 0 0
6221539185187750080 0 1450768 6125320686403191758
6221539185207149120 0 352777 6135036830139809853
6221539185180344569 0 0 18000912294
6221539189462073593 0 0 6221372540473573952
6221539189462139129 0 1451641 6221372540473573952
6221539189461614841 2 1450768 5917962040472240470
6221539189464629497 0 1477094 5917962040472240470
6221539189473411321 0 1411510 5917962040472240470
6221539189462270201 0 0 6221372540473573952
6221539189466333433 0 0 5917962040472240470
6221539189507752511 2 1450786 6143941594426507277
6221539189465743935 0 352777 6214020720378577091
6221539189466529999 0 352777 0
6221539189471707385 0 0 0
6221539185182048505 0 0 6221372540473573952
6221539189466792185 2 1450768 5917962040472240470
6221539189487435968 0 38648 0
6221539193757499515 2 1396020 21439350616
6221539193819955387 2 1396020 6136234885505614070
6221539193797607581 0 1477094 21439350616
6221539193773556288 2 1450768 6134261043083608257
6221539193779978816 0 1477094 6134261043083608257
6221539193769558591 0 0 5773939795493192033
6221539193785352768 0 0 6134261043083608257
6221539193790399039 0 0 6221066360811028934
6221539193810714747 0 0 21439350616
6221539193772638457 0 1450768 5917962040472240470
6221539193791840832 2 1450768 6134261043083608257
6221539193760514623 0 0 6143941594426507277
6221539193773949503 2 1450786 6143941594426507277
6221539198091722875 0 1404996 21439350616
6221539198093361344 0 352777 6218936520884617585
6221539198094016704 0 0 0
6221539198057906299 0 1398860 21439350616
6221539198090019008 0 0 6149144719666839745
6221539198084448831 0 38648 5773939795493192033
6221539198090674299 0 38648 5935638124411814229
6221539198107189405 0 1477094 6136234885505614070
6221539202387083387 0 1404996 6178104846629863618
6221539202353070267 0 0 6136234885505614070
6221539202349203613 2 1450786 5961370321452466369
6221539202358575261 0 0 5961370321452466369
6221539202385707095 2 1477821 6134375538315953113
6221539202391016000 2 1450786 6094922883566994384
6221539202398421079 0 1477821 6134375538315953113
6221539202397045312 0 0 6094922883566994384
6221539202396651727 0 352777 0
6221539202356019775 0 1450786 6143941594426507277
6221539202379481663 0 0 6143941594426507277
6221539202402680919 0 0 6134375538315953113
6221539202355953851 0 1398860 6136234885505614070
6221539202368209053 2 1450786 5961370321452466369
6221539206678315195 0 1451641 6136234885505614070
6221539206654132800 2 1450768 6221183317071296524
6221539202409627771 0 0 6221158706904102914
6221539206644301947 0 0 6014798546377703787
6221539206667239611 0 352777 0
6221539206708002903 0 0 0
6221539206666256541 0 1450786 5961370321452466369
6221539206651314751 0 0 6143941594426507277
6221539206647513664 0 0 6094922883566994384
6221539206705774679 0 1404447 6134375538315953113
6221539210972103232 2 1450768 0
6221539206698631744 0 1477094 6221183317071296524
6221539210977215040 0 1477094 0
6221539210975969487 0 0 0
6221539210982457920 0 0 0
6221539210989601344 0 0 6221183317071296524
6221539210959519951 2 1450786 6193543007809372317
6221539210964500687 0 0 6193543007809372317
6221539210985603279 0 1404996 6193543007809372317
6221539206702629056 0 352777 6177947530567680193
6221539210944840255 0 352777 6189533896346763319
6221539210985013371 0 352777 6131187508659159129
6221539210952638621 0 0 5961370321452466369
6221539210968170703 2 1450786 6193543007809372317
6221539210981212735 0 38648 0
6221539215233385023 2 1450768 6044470723081602008
6221539215278276695 2 1450768 5989194631431389376
6221539215238038079 0 1477094 6044470723081602008
6221539215287517271 0 1477094 5989194631431389376
6221539215241511161 0 0 6091684018658410857
6221539215241445951 0 0 6044470723081602008
6221539215294398551 0 0 5989194631431389376
6221539215258092096 2 1450768 0
6221539215242952891 0 352777 0
6221539215253110941 0 352777 5907542776231297292
6221539210991173789 0 0 5961370321452466369
6221539215247737408 2 1450768 6221183317071296524
6221539215297347671 2 1450768 5989194631431389376
6221539215247540800 0 0 6094922883566994384
6221539215237775483 0 38648 6221158706904102914
6221539215246950607 0 38648 0
6221539215254028863 0 38648 6221066360811028934
6221539219535364671 2 1396020 6151671491888676959
6221539219560923223 0 1477094 6151671491888676959
6221539219581567551 0 1404996 6151671491888676959
6221539219526124096 0 1411510 6221183317071296524
6221539219533267031 0 1411510 5989194631431389376
6221539219556467263 0 0 6151671491888676959
6221539219556401275 0 0 0
6221539219530776768 0 352777 6137964713646555193
6221539219549454523 0 352777 6023142542546108428
6221539219559350847 0 1398860 6151671491888676959
6221539223828955385 2 1396020 6213030356739880967
6221539223832297721 2 1396020 5970624013179355191
6221539223822926016 0 1477094 5970624013179355191
6221539223852023965 0 1477094 6213030356739880967
6221539223827120215 0 1450768 5989194631431389376
6221539223828562169 0 38648 6091684018658410857
6221539228156821661 2 1396020 6216222445154924547
6221539228165341760 0 1477094 6216222445154924547
6221539228148499007 2 1450768 6123240418997829839
6221539228116123897 0 0 5970624013179355191
6221539228127592697 0 0 6213030356739880967
6221539228162719931 0 0 6205829831205258199
6221539228162850973 0 0 6216222445154924547
6221539228147908795 2 1450786 6218579102297097179
6221539228151513275 0 0 6218579102297097179
6221539228123332800 0 352777 6218936520884617585
6221539228158329019 0 0 6218579102297097179
6221539228119793913 0 1398860 5970624013179355191
6221539232412008697 0 1404996 5970624013179355191
6221539232416137791 0 1477094 6123240418997829839
6221539232421511417 0 0 21986490043
6221539232422953535 0 0 6123240418997829839
6221539228168028317 0 1450768 6216222445154924547
6221539232439861823 2 1450768 6123240418997829839
6221539232459718863 2 1450786 18321888235
6221539232464896207 0 0 18321888235
6221539232441761999 0 352777 5954615596321276240
6221539232434618555 0 0 6218579102297097179
6221539236707762363 0 0 6210017724992979031
6221539236722967103 0 0 6213985462978017290
6221539236725981760 0 1450768 6221183317071296524
6221539236721131769 2 1450786 6172601674973905053
6221539236724998393 0 0 6172601674973905053
6221539236732993728 0 352777 5946565925663605078
6221539236743020751 0 1450786 18321888235
6221539236763599055 0 0 18321888235
6221539232468959439 2 1450786 18321888235
6221539236727685369 2 1450786 6172601674973905053
6221539236741906555 0 38648 0
6221539241014001913 2 1450786 6172601674973905053
6221539241011576919 2 1477821 6221427176719974458
6221539241018917113 0 0 6172601674973905053
6221539241023045719 0 1477821 6221427176719974458
6221539241013543161 2 1450786 6219190293327312916
6221539241019310329 0 0 6219190293327312916
6221539241019179257 2 1450786 6172601674973905053
6221539241013608655 0 0 18321888235
6221539241021079801 2 1450786 6172601674973905053
6221539241041002583 0 1245286 6221427176719974458
6221539241013477563 0 38648 6210017724992979031
6221539245312770623 2 1396020 5933785425834213755
6221539245319979583 0 0 6221188531152484357
6221539245341147712 0 0 6210732038183714940
6221539245303136463 0 352777 0
6221539245311787257 0 0 6219190293327312916
6221539245350257215 0 38648 6213985462978017290
6221539249636114619 2 1396020 6179225403608597451
6221539249665933399 0 1477094 5933785425834213755
6221539245353468091 2 1450768 0
6221539249618158143 2 1450768 18141335265
6221539249594958011 0 1477094 0
6221539249628774975 0 1477094 18141335265
6221539249619927227 0 1411510 0
6221539249600135355 0 0 0
6221539249638146623 0 0 18141335265
6221539249634345147 0 352777 0
6221539249596792919 0 1404996 6221427176719974458
6221539249607213305 0 0 6172601674973905053
6221539249647190103 0 0 6221427176719974458
6221539249605902523 2 1450768 0
6221539249645683263 2 1450768 18141335265
6221539249591681273 0 38648 21986490043
6221539249615339707 0 38648 6205829831205258199
6221539253899559119 0 1477094 6179225403608597451
6221539253929640123 0 1404996 6179225403608597451
6221539249654661243 2 1450768 6169550568854257821
6221539253940256955 2 1450768 6136234885505614070
6221539253912076411 0 1477094 6169550568854257821
6221539253908734527 0 1411510 18141335265
6221539253902180539 0 0 6179225403608597451
6221539253907751487 0 0 5933785425834213755
6221539253928722555 0 0 6169550568854257821
6221539253921513659 0 1450768 0
6221539253900476573 2 1477821 5961370321452466369
6221539253927411799 2 1450786 6109057101240730384
6221539253909586077 0 1477821 5961370321452466369
6221539253946089559 0 0 6109057101240730384
6221539253890515193 2 1450786 6172601674973905053
6221539253896937559 0 0 6221427176719974458
6221539253908996283 0 1398860 6179225403608597451
6221539253924659775 0 1398860 5933785425834213755
6221539253931147839 0 0 0
6221539253903097979 0 38648 6014798546377703787
6221539258181288511 0 1451641 5933785425834213755
6221539258186662075 0 1477094 6136234885505614070
6221539258186006735 0 0 5793334630838436343
6221539258194854075 0 0 6136234885505614070
6221539258202784319 0 1450768 18141335265
6221539258218512507 2 1450768 6169550568854257821
6221539258192888057 2 1450786 5970624013179355191
6221539258196492537 0 0 5970624013179355191
6221539258183254173 0 352777 5907542776231297292
6221539258227425472 0 352777 5946565925663605078
6221539258194067543 0 0 6109057101240730384
6221539258196754589 0 0 5961370321452466369
6221539258200490233 2 1450786 5970624013179355191
6221539258217267387 2 1450768 6136234885505614070
6221539258214449728 0 38648 6210732038183714940
6221539262484774999 2 1450768 0
6221539262491066525 2 1450768 6221532858683949247
6221539262494736471 0 1477094 0
6221539262498275485 0 1477094 6221532858683949247
6221539262480187579 0 1411510 6136234885505614070
6221539262528356439 0 1411510 0
6221539262500634711 0 0 0
6221539262509219997 0 0 6221532858683949247
6221539262503452859 2 1450786 6219643176171471830
6221539262506795195 0 0 6219643176171471830
6221539262487331065 0 0 6172601674973905053
6221539262484447481 0 0 6172601674973905053
6221539262512431291 2 1450786 6219643176171471830
6221539262513807447 2 1450768 0
6221539262516887709 2 1450768 6221532858683949247
6221539262499782813 0 1404447 5961370321452466369
6221539266805367360 2 1450768 6180152961918828738
6221539266807530048 0 1477094 6180152961918828738
6221539266774630557 0 1411510 6221532858683949247
6221539266811396672 0 0 6180152961918828738
6221539266786230359 0 1450768 0
6221539266806874299 0 1450768 6136234885505614070
6221539266819522717 0 1450768 6221532858683949247
6221539266797896255 2 1450786 6221537454296070159
6221539266800583231 0 0 6221537454296070159
6221539266796454075 0 1450786 6219643176171471830
6221539266788589817 0 1398860 6213030356739880967
6221539266815263296 2 1450768 6180152961918828738
6221539266820636879 0 38648 5793334630838436343
6221539271103086749 2 1450768 6151044546917630047
6221539271107740223 2 1450768 6221538652646212159
6221539271118291101 0 1477094 6151044546917630047
6221539271075430976 0 1411510 6180152961918828738
6221539271094501952 0 1450768 6180152961918828738
6221539271097254463 2 1450786 6221537454296070159
6221539271100203583 0 0 6221537454296070159
6221539271076086336 0 352777 6221538893155795520
6221539271114686656 0 352777 6218936520884617585
6221539271118029375 0 1450786 6221537454296070159
6221539271097778363 0 0 6219643176171471830
6221539271111606459 0 0 6219643176171471830
6221539271104725567 2 1450786 6221537454296070159
6221539275367907485 2 1450768 6126539512224284865
6221539275405197499 2 1450768 6219612930991781893
6221539275362861631 0 1477094 6221538652646212159
